id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude,_source_file,motif_rejet
2023-1355309,2023-09-22,000001,Vente,100.0,87,,RUE MOUFFETARD,6581,75005,75105,Paris 5e Arrondissement,75,,,75105000AL0012,,,29,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,75,0,,,,,,2.349901,48.841731,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1355872,2023-08-31,000001,Vente,500.0,128,,BD VOLTAIRE,9907,75011,75111,Paris 11e Arrondissement,75,,,75111000BK0048,,,47,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.37881,48.858294,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1356271,2023-09-27,000002,Vente,200.0,17,,RUE DE JAVEL,4843,75015,75115,Paris 15e Arrondissement,75,,,75115000FZ0008,,,283,,285,,,,,,,,2,4,Local industriel. commercial ou assimilé,283,0,,,,,,2.2811,48.846846,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1356953,2023-10-02,000001,Vente,100.0,121,,RUE DU FBG ST ANTOINE,3514,75011,75111,Paris 11e Arrondissement,75,,,75111000CE0075,,,3,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.377138,48.85129,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1357129,2023-10-19,000002,Vente,1.0,76,,RUE DE SEVRES,8955,75007,75107,Paris 7e Arrondissement,75,,,75107000BH0022,,,49,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,101,0,,,,,,2.318053,48.848111,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1357440,2023-10-18,000001,Vente,500.0,36,,RUE DE LA CONVENTION,2300,75015,75115,Paris 15e Arrondissement,75,,,75115000FV0054,,,113,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.280133,48.844278,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1357929,2023-09-29,000003,Echange,750.0,51,,RUE CENSIER,1642,75005,75105,Paris 5e Arrondissement,75,,,75105000AU0075,,,35,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.35051,48.839303,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1358237,2023-10-11,000001,Vente,1.15,228,B,RUE DU FBG ST ANTOINE,3514,75012,75112,Paris 12e Arrondissement,75,,,75112000CS0021,,,642,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,15,0,,,,,,2.387645,48.849083,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1358254,2023-10-31,000001,Vente,800.0,75,,AV LEDRU ROLLIN,5467,75012,75112,Paris 12e Arrondissement,75,,,75112000ET0006,,,213,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.37436,48.850217,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1358313,2023-11-07,000001,Vente,500.0,20,,RUE ERNEST LACOSTE,3341,75012,75112,Paris 12e Arrondissement,75,,,75112000AX0020,,,20,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.403953,48.835172,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1358547,2023-11-06,000001,Vente,200.0,95,,RUE DU FBG ST ANTOINE,3514,75011,75111,Paris 11e Arrondissement,75,,,75111000CE0137,,,38,,69,,,,,,,,2,3,Dépendance,,0,,,,,,2.375615,48.851833,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1358579,2023-11-14,000001,Vente,1.0,34,,RUE DE LA FOLIE MERICOURT,3700,75011,75111,Paris 11e Arrondissement,75,,,75111000AR0056,,,125,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.373294,48.863408,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1358781,2023-11-20,000001,Vente,0.15,174,,RUE DE CHARENTON,1794,75012,75112,Paris 12e Arrondissement,75,,,75112000CW0044,,,58,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.383969,48.84418,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1358883,2023-11-21,000001,Vente,100.0,69,,RUE DE CROULEBARBE,2469,75013,75113,Paris 13e Arrondissement,75,,,75113000ES0019,,,75,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,28,0,,,,,,2.348755,48.830751,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1359370,2023-11-30,000001,Vente,300.0,76,,RUE SEDAINE,8901,75011,75111,Paris 11e Arrondissement,75,,,75111000BK0045,,,61,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.378211,48.858322,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1359750,2023-11-22,000001,Vente,1.0,14,,AV DE BRETEUIL,1277,75007,75107,Paris 7e Arrondissement,75,,,75107000BL0010,,,32,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.311464,48.852219,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1359903,2023-12-14,000001,Vente,200.0,44,,BD DU TEMPLE,9190,75011,75111,Paris 11e Arrondissement,75,,,75111000AN0010,,,26,,49,,,,,,,,2,3,Dépendance,,0,,,,,,2.365765,48.865838,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1360062,2023-11-29,000001,Vente,500.0,14,,RUE CAILLAUX,1423,75013,75113,Paris 13e Arrondissement,75,,,75113000DU0033,,,186,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.36057,48.822728,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1360262,2023-12-07,000001,Vente,500.0,37,,RUE BEAUNIER,0787,75014,75114,Paris 14e Arrondissement,75,,,75114000BV0092,,,6,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.32856,48.824274,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1360598,2023-12-07,000001,Vente,150.0,110,,RUE DE LA FAISANDERIE,3487,75016,75116,Paris 16e Arrondissement,75,,,75116000EC0049,,,85,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.273389,48.865607,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1360782,2023-12-20,000001,Vente,750.0,167,,RUE SAINT MAUR,8699,75011,75111,Paris 11e Arrondissement,75,,,75111000AC0071,,,210,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.373088,48.869697,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1360888,2023-12-14,000001,Vente,100.0,27,,RUE TAINE,9153,75012,75112,Paris 12e Arrondissement,75,,,75112000CB0058,,,129,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.392843,48.838884,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1361186,2023-04-04,000002,Vente,1.0,81,A,RUE DU DESSOUS DES BERGES,2756,75013,75113,Paris 13e Arrondissement,75,,,75113000CG0093,,,,,,,,,,,,,0,,Inconnu,,,S,sols,,,3,2.373236,48.827386,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1361343,2023-12-28,000001,Vente,0.15,42,,RUE RAYMOND LOSSERAND,8061,75014,75114,Paris 14e Arrondissement,75,,,75114000DQ0072,,,49,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,32,0,,,,,,2.319843,48.835075,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1361347,2023-12-28,000001,Vente,1.0,33,,RUE DE TOUL,9353,75012,75112,Paris 12e Arrondissement,75,,,75112000AR0056,,,89,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,125,0,,,,,,2.401931,48.839931,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1361392,2023-12-13,000001,Vente,300.0,72,,RUE DE LA FOLIE MERICOURT,3700,75011,75111,Paris 11e Arrondissement,75,,,75111000AM0079,,,65,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.370896,48.865642,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1347780,2023-04-28,000001,Vente,69228856.0,12,,SQ DE L AVENUE FOCH,0603,75016,75116,Paris 16e Arrondissement,75,,,75116000EU0024,,,,,,,,,,,,,0,1,Maison,1237,17,S,sols,,,446,2.278941,48.873415,dvf_2023_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2022-1650979,2022-06-03,000001,Vente,207400000.0,2,,RUE ST LOUIS EN L ILE,8678,75004,75104,Paris 4e Arrondissement,75,,,75104000AU0053,,,,,,,,,,,,,0,2,Appartement,622,14,S,sols,,,1821,2.359614,48.850951,dvf_2022_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2022-1676588,2022-06-03,000001,Vente,52000000.0,10,,RUE EUGENE LABICHE,3419,75016,75116,Paris 16e Arrondissement,75,,,75116000DH0012,,,,,,,,,,,,,0,2,Appartement,339,8,S,sols,,,1005,2.270784,48.862697,dvf_2022_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2023-1343023,2023-01-24,000001,Vente,70000000.0,177,,RUE DE LA POMPE,7587,75016,75116,Paris 16e Arrondissement,75,,,75116000ES0043,,,,,,,,,,,,,0,2,Appartement,284,6,S,sols,,,1530,2.282772,48.870815,dvf_2023_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2022-1641272,2022-01-12,000001,Vente,80000000.0,1,,RUE FRANCOIS 1ER,3814,75008,75108,Paris 8e Arrondissement,75,,,75108000AL0008,,,,,,,,,,,,,0,2,Appartement,248,7,S,sols,,,988,2.309517,48.865119,dvf_2022_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2022-1663795,2022-12-21,000001,Vente,116850000.0,68,,BD DE COURCELLES,2386,75017,75117,Paris 17e Arrondissement,75,,,75117000BL0099,,,,,,,,,,,,,0,2,Appartement,226,5,S,sols,,,2427,2.306688,48.88046,dvf_2022_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2022-1661657,2022-11-29,000001,Vente,51000000.0,37,,AV FRANKLIN D ROOSEVELT,3824,75008,75108,Paris 8e Arrondissement,75,,,75108000AM0031,,,,,,,,,,,,,0,2,Appartement,209,7,S,sols,,,1431,2.309371,48.867601,dvf_2022_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2022-1655177,2022-07-26,000001,Vente,57500000.0,66,,RUE DE MIROMESNIL,6387,75008,75108,Paris 8e Arrondissement,75,,,75108000CI0077,,,,,,,,,,,,,0,2,Appartement,196,6,S,sols,,,1263,2.316203,48.876215,dvf_2022_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2023-1322166,2023-01-04,000001,Vente en l'état futur d'achèvement,762000000.0,14,,RUE DE CASTIGLIONE,1603,75001,75101,Paris 1er Arrondissement,75,,,75101000AY0027,,,,,,,,,,,,,0,2,Appartement,190,6,S,sols,,,1057,2.328708,48.866212,dvf_2023_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2022-1652669,2022-07-12,000001,Vente,56700000.0,11,,PL DES VOSGES,9917,75004,75104,Paris 4e Arrondissement,75,,,75104000AO0006,,,,,,,,,,,,,0,2,Appartement,156,4,S,sols,,,761,2.364262,48.855532,dvf_2022_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2022-1653803,2022-07-28,000001,Vente,606210300.0,150,,AV DES CHAMPS ELYSEES,1733,75008,75108,Paris 8e Arrondissement,75,,,75108000AV0057,,,,,,,,,,,,,0,2,Appartement,131,5,S,sols,,,486,2.29809,48.873284,dvf_2022_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2023-1361004,2023-12-21,000001,Vente,63000000.0,220,,RUE DU FBG ST ANTOINE,3514,75012,75112,Paris 12e Arrondissement,75,,,75112000CS0020,,,,,,,,,,,,,0,2,Appartement,120,6,S,sols,,,3604,2.387086,48.849133,dvf_2023_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2023-1361229,2023-12-28,000001,Vente,91000000.0,2,,RUE CHARBONNEL,1780,75013,75113,Paris 13e Arrondissement,75,,,75113000DK0006,,,,,,,,,,,,,0,2,Appartement,116,5,S,sols,,,5508,2.342517,48.822767,dvf_2023_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2022-1658027,2022-09-20,000001,Vente,65000000.0,30,,RUE BOUCRY,1139,75018,75118,Paris 18e Arrondissement,75,,,75118000CW0054,,,13,9532,,,,,,,,,1,2,Appartement,110,8,,,,,,2.360969,48.894841,dvf_2022_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2022-1665708,2022-02-11,000001,Vente,61635000.0,64,,RUE DES PLANTES,7518,75014,75114,Paris 14e Arrondissement,75,,,75114000CT0079,,,1,,1266,,,,,,,,2,2,Appartement,71,3,,,,,,2.320098,48.827498,dvf_2022_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2022-1678989,2022-08-05,000001,Vente,63792976.0,7,,RUE LACEPEDE,5220,75005,75105,Paris 5e Arrondissement,75,,,75105000AK0087,,,,,,,,,,,,,0,2,Appartement,69,4,S,sols,,,1989,2.353522,48.843354,dvf_2022_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2023-1355140,2023-09-12,000001,Vente,55412172.0,214,,BD RASPAIL,8045,75014,75114,Paris 14e Arrondissement,75,,,75114000AF0007,,,,,,,,,,,,,0,2,Appartement,63,3,S,sols,,,1063,2.329333,48.840661,dvf_2023_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2022-1646877,2022-04-21,000001,Vente,52500000.0,9,,AV DE L OPERA,6904,75001,75101,Paris 1er Arrondissement,75,,,75101000AX0039,,,,,,,,,,,,,0,2,Appartement,53,2,S,sols,,,512,2.334231,48.865101,dvf_2022_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2023-1326774,2023-04-12,000001,Vente en l'état futur d'achèvement,134400000.0,11,,AV HOCHE,4645,75008,75108,Paris 8e Arrondissement,75,,,75108000BC0008,,,,,,,,,,,,,0,2,Appartement,51,2,S,sols,,,589,2.303621,48.876925,dvf_2023_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2023-1324042,2023-01-26,000001,Vente,55000000.0,8,,RUE BAYARD,0746,75008,75108,Paris 8e Arrondissement,75,,,75108000AL0002,,,,,,,,,,,,,0,2,Appartement,43,2,S,sols,,,660,2.308291,48.865502,dvf_2023_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2023-1325107,2023-03-09,000001,Vente,157200000.0,21,,RUE VERNET,9689,75008,75108,Paris 8e Arrondissement,75,,,75108000AT0011,,,,,,,,,,,,,0,2,Appartement,36,2,S,sols,,,167,2.298188,48.871814,dvf_2023_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2022-1657911,2022-09-26,000001,Vente,131027072.0,34,,BD DE COURCELLES,2386,75017,75117,Paris 17e Arrondissement,75,,,75117000BO0080,,,,,,,,,,,,,0,2,Appartement,34,2,S,sols,,,787,2.311025,48.880987,dvf_2022_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2023-1338926,2023-10-25,000001,Vente,53500000.0,33,,RUE DE MIROMESNIL,6387,75008,75108,Paris 8e Arrondissement,75,,,75108000BK0029,,,,,,,,,,,,,0,2,Appartement,33,3,S,sols,,,814,2.315421,48.873418,dvf_2023_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2023-1337489,2023-10-20,000001,Vente,135000000.0,1,,RUE DU CHEVALIER DE ST-GEORGE,1993,75008,75108,Paris 8e Arrondissement,75,,,75108000BQ0039,,,,,,,,,,,,,0,2,Appartement,31,1,S,sols,,,400,2.324542,48.868198,dvf_2023_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2022-1656769,2022-09-05,000001,Vente en l'état futur d'achèvement,55200000.0,74,,RUE JOSEPH DE MAISTRE,5010,75018,75118,Paris 18e Arrondissement,75,,,75118000AJ0022,,,,,,,,,,,,,0,2,Appartement,28,1,S,sols,,,769,2.331363,48.891341,dvf_2022_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2022-1683092,2022-10-20,000001,Vente en l'état futur d'achèvement,63695420.0,40,,RUE DE LA FOLIE REGNAULT,3703,75011,75111,Paris 11e Arrondissement,75,,,75111000BP0063,,,,,,,,,,,,,0,2,Appartement,14,1,S,sols,,,869,2.387529,48.858956,dvf_2022_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2022-1641548,2022-01-05,000002,Vente,117500000.0,18,,RUE YVES TOUDIC,9988,75010,75110,Paris 10e Arrondissement,75,,,75110000BI0054,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,82,0,S,sols,,,918,2.36408,48.869897,dvf_2022_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2022-1642025,2022-01-18,000001,Vente,135288864.0,20,,RUE DE NAVARIN,6700,75009,75109,Paris 9e Arrondissement,75,,,75109000AF0066,,2,,,,,,,,,,,0,,Inconnu,,,,,,,,2.338487,48.880125,dvf_2022_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2022-1642291,2022-01-14,000001,Vente,100750000.0,37,,RUE DE SURENE,9129,75008,75108,Paris 8e Arrondissement,75,,,75108000BN0079,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,4292,0,S,sols,,,889,2.3186,48.871384,dvf_2022_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2022-1643468,2022-01-31,000001,Vente,103000000.0,12,,RUE DE LA PAIX,6998,75002,75102,Paris 2e Arrondissement,75,,,75102000AB0051,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,48,0,S,sols,,,720,2.33158,48.869003,dvf_2022_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2022-1645324,2022-03-14,000001,Vente,57305000.0,,,,,,75109,Paris 9e Arrondissement,75,,,75109000AO0005,,4,,,,,,,,,,,0,,Inconnu,,,,,,,,2.335664,48.874834,dvf_2022_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2022-1645401,2022-03-25,000001,Vente,55000000.0,25,,RUE JEAN GOUJON,4897,75008,75108,Paris 8e Arrondissement,75,,,75108000AK0031,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,2232,0,S,sols,,,551,2.305893,48.8654,dvf_2022_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2022-1646018,2022-04-01,000001,Vente,186000000.0,35,,RUE DE LA GARE,3953,75019,75119,Paris 19e Arrondissement,75,,,75119000BT0007,,51,,,,,,,,,,,0,,Inconnu,,,,,,,,2.375818,48.900928,dvf_2022_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2022-1646667,2022-03-23,000001,Vente,255736672.0,23,,RUE DE PROVENCE,7866,75009,75109,Paris 9e Arrondissement,75,,,75109000AU0011,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,403,0,S,sols,,,836,2.339371,48.873931,dvf_2022_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2022-1647610,2022-04-29,000001,Vente,190000000.0,5,,RUE DES ITALIENS,4759,75009,75109,Paris 9e Arrondissement,75,,,75109000AT0030,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,8125,0,S,sols,,,611,2.335735,48.872093,dvf_2022_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2022-1649552,2022-05-25,000001,Vente,271464000.0,2,,PL DE RIO DE JANEIRO,8239,75008,75108,Paris 8e Arrondissement,75,,,75108000CM0044,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,1238,0,S,sols,,,851,2.311275,48.877755,dvf_2022_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2022-1649870,2022-05-12,000001,Vente en l'état futur d'achèvement,68124528.0,,,,,,75118,Paris 18e Arrondissement,75,,,75118000BX0053,,36,,,,,,,,,,,0,,Inconnu,,,,,,,,2.348939,48.896153,dvf_2022_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2022-1650343,2022-06-08,000001,Vente,219000000.0,94,,AV GAMBETTA,3933,75020,75120,Paris 20e Arrondissement,75,,,75120000BR0016,,25,,,,,,,,,,,0,,Inconnu,,,,,,,,2.404428,48.86918,dvf_2022_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2022-1650344,2022-06-14,000001,Vente,54800000.0,38,,RUE DE PROVENCE,7866,75009,75109,Paris 9e Arrondissement,75,,,75109000AO0016,,103,,,,,,,,,,,0,,Inconnu,,,,,,,,2.336372,48.874463,dvf_2022_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2022-1652998,2022-06-29,000001,Vente,66800000.0,9001,,PAS ANTOINE CAREME,0373,75001,75101,Paris 1er Arrondissement,75,,,75101000AO0001,,26923,,,,,,,,,,,0,,Inconnu,,,,,,,,2.345729,48.860977,dvf_2022_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2022-1654492,2022-07-27,000001,Vente,120050000.0,6,,RUE C DE LA ROCHEFOUCAULD,1602,75009,75109,Paris 9e Arrondissement,75,,,75109000AH0028,,,58,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,10,0,,,,,,2.334807,48.877486,dvf_2022_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2022-1657081,2022-09-07,000001,Vente,51821688.0,,,,,,75117,Paris 17e Arrondissement,75,,,75117000DS0003,,1,,,,,,,,,,,0,,Inconnu,,,,,,,,2.329077,48.899645,dvf_2022_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2022-1657680,2022-09-30,000001,Vente,77500000.0,39,,RUE D ARTOIS,0487,75008,75108,Paris 8e Arrondissement,75,,,75108000BF0030,,,143,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,15,0,,,,,,2.305499,48.874098,dvf_2022_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2022-1658383,2022-09-29,000001,Vente,95505000.0,38,,RUE DU SENTIER,8922,75002,75102,Paris 2e Arrondissement,75,,,75102000AH0095,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,50,0,S,sols,,,877,2.346915,48.870598,dvf_2022_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2022-1658385,2022-09-29,000001,Vente,92000000.0,45,,RUE LA BRUYERE,5211,75009,75109,Paris 9e Arrondissement,75,,,75109000AI0009,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,3841,0,S,sols,,,985,2.332334,48.879536,dvf_2022_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2022-1659850,2022-10-12,000001,Vente,63119000.0,35,,RUE PASTOURELLE,7094,75003,75103,Paris 3e Arrondissement,75,,,75103000AR0026,,10,,,,,,,,,,,0,,Inconnu,,,,,,,,2.35865,48.862998,dvf_2022_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2022-1661932,2022-12-06,000001,Vente,216612496.0,86,,BD HAUSSMANN,4485,75008,75108,Paris 8e Arrondissement,75,,,75108000BU0007,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,9918,0,S,sols,,,1946,2.324089,48.874408,dvf_2022_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2022-1663719,2022-12-30,000001,Vente,79100000.0,13,,RUE DE LA BANQUE,0654,75002,75102,Paris 2e Arrondissement,75,,,75102000AE0049,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,70,0,S,sols,,,3153,2.340402,48.8672,dvf_2022_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2022-1664230,2022-01-05,000001,Vente,73762496.0,1,,BD VICTOR,9743,75015,75115,Paris 15e Arrondissement,75,,,75115000FQ0038,,1,,,,,,,,,,,0,,Inconnu,,,,,,,,2.277009,48.836744,dvf_2022_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2022-1666503,2022-02-10,000001,Vente,60650000.0,25,,RUE DAVIEL,2603,75013,75113,Paris 13e Arrondissement,75,,,75113000EH0037,,1,,,,,,,,,,,0,,Inconnu,,,,,,,,2.344338,48.828012,dvf_2022_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2022-1680340,2022-09-15,000001,Vente,374703392.0,61,,RUE DES BELLES FEUILLES,0830,75016,75116,Paris 16e Arrondissement,75,,,75116000EA0013,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,12579,0,S,sols,,,2218,2.279492,48.86909,dvf_2022_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2022-1681413,2022-09-28,000001,Vente,89967576.0,14,,AV D EYLAU,3472,75016,75116,Paris 16e Arrondissement,75,,,75116000DU0014,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,3368,0,S,sols,,,1538,2.285552,48.864559,dvf_2022_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2022-1682237,2022-09-28,000001,Vente,72340000.0,101,,BD MURAT,6639,75016,75116,Paris 16e Arrondissement,75,,,75116000AS0014,,,1,6357.5,,,,,,,,,1,4,Local industriel. commercial ou assimilé,6367,0,,,,,,2.257197,48.839806,dvf_2022_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2022-1683178,2022-10-25,000001,Vente,53750000.0,4,,PL DU PALAIS BOURBON,7008,75007,75107,Paris 7e Arrondissement,75,,,75107000AR0017,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,1328,0,S,sols,,,362,2.317656,48.860567,dvf_2022_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2022-1685238,2022-11-29,000001,Vente,80600000.0,78,,RUE DE REUILLY,8175,75012,75112,Paris 12e Arrondissement,75,,,75112000CE0112,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,6416,0,S,sols,,,1500,2.390637,48.843506,dvf_2022_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2022-1685813,2022-11-29,000001,Vente,121000000.0,53,T,QUAI DES GRANDS AUGUSTINS,4284,75006,75106,Paris 6e Arrondissement,75,,,75106000AC0123,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,11400,0,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,347,2.34077,48.855269,dvf_2022_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2022-1685918,2022-11-23,000001,Vente,78778008.0,5,P,BD DE L HOPITAL,4649,75013,75113,Paris 13e Arrondissement,75,,,75113000AB0019,,,,,,,,,,,,,0,,Inconnu,,,AB,terrains a bâtir,,,518,2.363981,48.840695,dvf_2022_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
2022-1686346,2022-12-13,000001,Vente,74732000.0,19,,BD VINCENT AURIOL,9853,75013,75113,Paris 13e Arrondissement,75,,,75113000BP0053,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,6775,0,S,sols,,,1006,2.372752,48.836302,dvf_2022_75.csv,valeur_fonciere > 50 000 000 € (outlier extrême)
